CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DEUTNP,2005,40,f,32.7209544081976,903.279045591802,1042,2585,3253,7816,0.000298089502229757,0.00175004277470112,0.0114040720128716,0.040776768458775,0.156223759199054,0.00975167612497306,1,0,0
DEUTNP,2005,40,b,77.4024524899806,2663.59754751002,2919,4799,4423,14882,0.000343615048357374,0.00255982890426719,0.0170617846299548,0.0487064332138149,0.164090795118249,0.00952530722683152,1,0,0
DEUTNP,2005,41,m,47.1836619743629,1772.81633802564,1993,2232,1132,7177,0.000408550820804373,0.00338071789699839,0.0250021249952646,0.0635261464989854,0.184608589219033,0.00943273394601329,1,0,0
DEUTNP,2005,41,f,33.7937725855156,855.206227414484,1088,2660,3158,7795,0.000307862928532372,0.00165690490272091,0.0119075147312901,0.0419598468473275,0.151661429926411,0.00972547535749297,1,0,0
DEUTNP,2005,41,b,80.9774345598785,2628.02256544012,3081,4892,4290,14972,0.000359485574384747,0.00252563985515335,0.0180086873740633,0.049650316999788,0.159156570440264,0.00958291222954721,1,0,0
DEUTNP,2005,42,m,46.1113060204001,1781.8886939796,1953,2283,1228,7292,0.000399265574877001,0.00339801866046927,0.0245003261995744,0.064977684792645,0.200264441308279,0.00958387849161613,1,0,0
DEUTNP,2005,42,f,33.2573634968566,916.742636503143,1105,2779,3301,8135,0.000302976215381064,0.0017761275821711,0.0120935696489665,0.0438369978904974,0.158528936094706,0.0101496782595517,1,0,0
DEUTNP,2005,42,b,79.3686695172567,2698.63133048274,3058,5062,4529,15427,0.000352343735074323,0.00259349783836094,0.0178742505647146,0.0513756959633947,0.168023335087169,0.00987413752105428,1,0,0
DEUTNP,2005,43,m,53.6177976981396,1810.38220230186,1965,2273,1165,7267,0.000464262296368606,0.00345235509198063,0.0246508658382815,0.0646930694409471,0.189990288374711,0.00955102098170246,1,0,0
DEUTNP,2005,43,f,34.8665907628335,922.133409237166,1103,2738,3420,8218,0.000317636354834987,0.00178657184401828,0.0120716808351222,0.0431902483714221,0.164243853815175,0.0102532336738778,1,0,0
DEUTNP,2005,43,b,88.4843884609731,2732.51561153903,3068,5011,4585,15485,0.000392811421883896,0.00262606205292453,0.017932701351388,0.0508580822743127,0.170100903372637,0.00991126074502661,1,0,0
DEUTNP,2005,44,m,43.6091421278202,1699.39085787218,1920,2285,1130,7078,0.000377600001046466,0.00324069728148051,0.02408634219313,0.0650346078629846,0.18428242563384,0.0093026182067552,1,0,0
DEUTNP,2005,44,f,31.6481362308797,883.35186376912,1178,2733,3245,8071,0.000288316075927142,0.00171143519187372,0.0128925113542829,0.0431113764788519,0.155839563049779,0.0100698283015171,1,0,0
DEUTNP,2005,44,b,75.2572783586999,2582.7427216413,3098,5018,4375,15149,0.000334091911956103,0.00248212402707891,0.018108053711408,0.0509291272904612,0.162310022302134,0.00969620206822139,1,0,0
DEUTNP,2005,45,m,41.8218822045489,1790.17811779545,1941,2280,1174,7227,0.000362124591167513,0.00341382639128095,0.0243497865608673,0.0648923001871356,0.191458024508078,0.00949844896584061,1,0,0
DEUTNP,2005,45,f,31.6481362308797,906.35186376912,1119,2698,3332,8087,0.000288316075927142,0.00175599615452924,0.0122467913458765,0.0425592732308607,0.160017696173148,0.0100897907910257,1,0,0
DEUTNP,2005,45,b,73.4700184354286,2696.52998156457,3060,4978,4506,15314,0.000326157674923477,0.00259147835395958,0.0178859407220493,0.0505231557696126,0.167170048112781,0.00980181123986681,1,0,0
DEUTNP,2005,46,m,40.3920742659318,1830.60792573407,1989,2330,1157,7347,0.00034974426326435,0.00349092505758866,0.0249519451156956,0.0663153769456255,0.188685634033941,0.00965616501342617,1,0,0
DEUTNP,2005,46,f,41.8399089154002,933.1600910846,1184,2812,3293,8264,0.000381163625801984,0.00180793530306253,0.0129581777958157,0.0443575523814605,0.158144739945431,0.0103106258312151,1,0,0
DEUTNP,2005,46,b,82.231983181332,2763.76801681867,3173,5142,4450,15611,0.000365054930023488,0.00265609692453548,0.0185464346114583,0.052187639005092,0.165092479827314,0.00999190774882858,1,0,0
DEUTNP,2005,47,m,43.6091421278202,1797.39085787218,2035,2523,1257,7656,0.000377600001046466,0.00342758091223203,0.0255290137307393,0.0718084532333962,0.204993813293573,0.010062283835959,1,0,0
DEUTNP,2005,47,f,35.4029998514925,899.597000148508,1186,2946,3557,8624,0.000322523067986294,0.00174290905776658,0.01298006660966,0.0464713191023409,0.170823212871514,0.0107597818451596,1,0,0
DEUTNP,2005,47,b,79.0121419793127,2696.98785802069,3221,5469,4814,16280,0.000350760991592039,0.00259191839242862,0.0188269983874904,0.0555064561880295,0.178596673682851,0.0104201049356818,1,0,0
DEUTNP,2005,48,m,42.1793341892032,1902.8206658108,2082,2512,1342,7881,0.000365219673143303,0.00362863300709942,0.0261186273156753,0.0714953763465284,0.21885576566426,0.0103580014251819,1,0,0
DEUTNP,2005,48,f,39.1578634721053,976.842136527895,1230,3020,3719,8985,0.000356730060045447,0.00189256634635449,0.0134616205142342,0.0476386231123793,0.178603184894338,0.0112101855146984,1,0,0
DEUTNP,2005,48,b,81.3371976613085,2879.66280233869,3312,5532,5061,16866,0.000361082681601874,0.00276747667186456,0.019358900546218,0.0561458613333661,0.187760233799109,0.0107951775089195,1,0,0
DEUTNP,2005,49,m,39.6771702966233,1821.32282970338,2001,2500,1294,7656,0.000343554099312768,0.00347321860393466,0.0251024847544027,0.0711538379244908,0.211027839619636,0.010062283835959,1,0,0
DEUTNP,2005,49,f,41.8399089154002,937.1600910846,1124,2956,3641,8700,0.000381163625801984,0.00181568503569827,0.0123015133804872,0.0466290628874812,0.174857272438905,0.0108546036703257,1,0,0
DEUTNP,2005,49,b,81.5170792120235,2758.48292078798,3125,5456,4935,16356,0.000361881235210437,0.00265101772569261,0.0182658708354261,0.0553745154437537,0.183085705156808,0.0104687491601973,1,0,0
DEUTNP,2005,50,m,43.251690143166,1815.74830985683,2086,2488,1287,7720,0.000374504919070675,0.00346258812935692,0.0261688071952444,0.0708122995024533,0.209886267071462,0.010146399061338,1,0,0
DEUTNP,2005,50,f,34.3301816741745,932.669818325825,1184,3037,3778,8966,0.000312749641683679,0.00180698543236275,0.0129581777958157,0.0479067875471179,0.181436631495243,0.0111864800584069,1,0,0
DEUTNP,2005,50,b,77.5818718173405,2748.41812818265,3270,5525,5065,16686,0.000344411550003818,0.00264134503807107,0.0191134072421899,0.0560748163172176,0.187908631533785,0.0106799675034882,1,0,0
DEUTNP,2005,51,m,44.3240460971287,1808.67595390287,2061,2353,1366,7633,0.000383790164998048,0.00344910131753402,0.025855182947938,0.0669699922545308,0.222769728686571,0.0100320549268384,1,0,0
DEUTNP,2005,51,f,33.2573634968566,920.742636503143,1198,3002,3713,8867,0.000302976215381064,0.00178387731480684,0.0131113994927257,0.0473546842991267,0.178315037782382,0.0110629621545722,1,0,0
DEUTNP,2005,51,b,77.5814095939853,2729.41859040601,3259,5355,5079,16500,0.000344409498041697,0.00262308568578498,0.0190491113768492,0.0543494373536109,0.188428023605152,0.0105609171645424,1,0,0
DEUTNP,2005,52,m,42.5367861738574,1877.46321382614,2129,2534,1324,7907,0.000368314755119094,0.00358027695920657,0.0267082409006113,0.0721215301202639,0.215920293397526,0.0103921732354921,1,0,0
DEUTNP,2005,52,f,34.8665907628335,918.133409237166,1235,2979,3751,8918,0.000317636354834987,0.00177882211138254,0.0135163425488449,0.046991873593304,0.180139969491439,0.011126592589881,1,0,0
DEUTNP,2005,52,b,77.4033769366909,2795.59662306331,3364,5513,5075,16825,0.000343619152281615,0.00268668554942881,0.0196628446369195,0.055953024860963,0.188279625870476,0.0107689352299046,1,0,0
DEUTNP,2006,1,m,39.3924115772174,1867.60758842278,2051,2503,1286,7747,0.000348158177969093,0.0035886338202479,0.0247876805599483,0.0687654656938849,0.190268280494801,0.0102005502052739,1,0,0
DEUTNP,2006,1,f,32.6006146259102,948.39938537409,1187,2981,3775,8924,0.000303218883765492,0.00184939867231164,0.0125938145395419,0.0474830085367396,0.168962426057366,0.0111591101920948,1,0,0
DEUTNP,2006,1,b,71.9930262031276,2816.00697379687,3238,5484,5061,16671,0.00032626183269482,0.00272541946642709,0.0182942675560283,0.0552937199382825,0.173910814484528,0.0106921986375692,1,0,0
DEUTNP,2006,2,m,36.9303858536413,1826.06961414636,2032,2509,1316,7720,0.000326398291846025,0.00350881802798136,0.0245580530949854,0.0689303050043776,0.194706887349268,0.0101649990428184,1,0,0
DEUTNP,2006,2,f,28.9783241119202,944.02167588808,1169,2991,3796,8929,0.000269527896680438,0.0018408620470923,0.0124028384134157,0.0476422940400497,0.16990234948709,0.0111653624949815,1,0,0
DEUTNP,2006,2,b,65.9087099655615,2770.09129003444,3201,5500,5112,16649,0.0002986886041329,0.00268098083417054,0.018085222497482,0.0554550437017786,0.175663324174058,0.0106780886039763,1,0,0
DEUTNP,2006,3,m,45.3716169059021,1809.6283830941,2067,2548,1367,7837,0.000401003615696544,0.00347722597504348,0.0249810510567593,0.0700017605225804,0.202252519001861,0.0103190540801254,1,0,0
DEUTNP,2006,3,f,35.187964993046,937.812035006954,1260,3047,3874,9154,0.000327283874540531,0.00182875311726992,0.0133683288288313,0.0485342928585862,0.173393493654632,0.0114467161248808,1,0,0
DEUTNP,2006,3,b,80.5595818989481,2747.44041810105,3327,5595,5241,16991,0.000365084206313548,0.00265905861314153,0.018797105669829,0.0564129035475366,0.180096142800516,0.0108974354898289,1,0,0
DEUTNP,2006,4,m,35.1717960510869,1764.82820394891,2124,2490,1344,7758,0.000310855516043833,0.00339114181098771,0.0256699334516481,0.068408313854484,0.198849587080103,0.0102150340122002,1,0,0
DEUTNP,2006,4,f,39.8451956538903,975.15480434611,1208,2984,3751,8958,0.000370600857935602,0.00190157229988572,0.0128166200200224,0.0475307941877326,0.167888227851969,0.011201625851724,1,0,0
DEUTNP,2006,4,b,75.0169917049772,2739.98300829502,3332,5474,5095,16716,0.000339966000704867,0.00265184109910708,0.018825355002065,0.0551928925860975,0.175079154277548,0.0107210600699182,1,0,0
DEUTNP,2006,5,m,44.6681809848804,1814.33181901512,2106,2525,1370,7860,0.000394786505375668,0.00348626369223963,0.0254523916427358,0.0693698764990249,0.202696379687307,0.0103493384036985,1,0,0
DEUTNP,2006,5,f,35.7054350664731,911.294564933527,1154,3119,3804,9024,0.000332096872695539,0.00177704349503359,0.0122436916416439,0.0496811484824189,0.170260415555555,0.0112841562498278,1,0,0
DEUTNP,2006,5,b,80.3736160513535,2725.62638394865,3260,5644,5174,16884,0.000364241436375197,0.00263794630984347,0.0184185646178667,0.0569069575732434,0.177793826149565,0.0108288094173545,1,0,0
DEUTNP,2006,6,m,46.4267707874348,1828.57322921257,2080,2592,1398,7945,0.000410329281177859,0.00351362875896959,0.0251381645854181,0.0712105821328604,0.206839079418143,0.0104612587299472,1,0,0
DEUTNP,2006,6,f,33.1180846993374,903.881915300663,1209,3068,3746,8960,0.0003080318819205,0.00176258867293992,0.0128272298048072,0.0488687924155374,0.167664436559177,0.0112041267728787,1,0,0
DEUTNP,2006,6,b,79.5448554867722,2732.45514451323,3289,5660,5144,16905,0.000360485615083527,0.00264455539751529,0.0185824107448355,0.0570682813367395,0.1767629380969,0.0108422780857841,1,0,0
DEUTNP,2006,7,m,40.0958474982391,1814.90415250176,2047,2542,1304,7748,0.00035437528828997,0.00348736343895267,0.0247393379357456,0.0698369212120876,0.192931444607481,0.0102018669149944,1,0,0
DEUTNP,2006,7,f,30.0132642587745,918.986735741226,1217,2985,3847,8998,0.000279153892990453,0.00179204338927471,0.0129121080830855,0.0475467227380636,0.17218502067356,0.0112516442748172,1,0,0
DEUTNP,2006,7,b,70.1091117570136,2733.89088824299,3264,5527,5151,16746,0.000317724208813096,0.0026459449551216,0.0184411640836555,0.0557272775526783,0.177003478642522,0.0107403010248175,1,0,0
DEUTNP,2006,8,m,35.8752319721087,1759.12476802789,2001,2422,1323,7541,0.00031707262636471,0.00338018257995617,0.0241833977574143,0.066540135002233,0.195742562281977,0.00992930800283595,1,0,0
DEUTNP,2006,8,f,35.187964993046,895.812035006954,1180,2989,3666,8766,0.000327283874540531,0.00174685223728732,0.0125195460460484,0.0476104369393877,0.164083775874518,0.0109615374208766,1,0,0
DEUTNP,2006,8,b,71.0631969651547,2654.93680303484,3181,5411,4989,16307,0.000322047983003069,0.00256953072647,0.017972225168538,0.0545576802673317,0.171436683158133,0.0104587417181237,1,0,0
DEUTNP,2006,9,m,39.3924115772174,1806.60758842278,2086,2606,1314,7852,0.000348158177969093,0.00347142147628865,0.0252106785217222,0.0715952071906768,0.194410980225637,0.0103388047259339,1,0,0
DEUTNP,2006,9,f,27.9433839650659,928.056616034934,1211,3033,3768,8968,0.000259901900370422,0.00180972984587927,0.0128484493743768,0.0483112931539521,0.168649118247459,0.0112141304574973,1,0,0
DEUTNP,2006,9,b,67.3357955422833,2734.66420445771,3297,5639,5082,16820,0.000305155946599654,0.00264669339469755,0.018627609676413,0.0568565438971508,0.174632436121394,0.0107877620469026,1,0,0
DEUTNP,2006,10,m,35.8752319721087,1832.12476802789,2115,2523,1298,7804,0.00031707262636471,0.00352045308994019,0.025561162547192,0.069314930062194,0.192043723236588,0.0102756026593465,1,0,0
DEUTNP,2006,10,f,31.565674479056,887.434325520944,1192,3006,3691,8808,0.000293592887455477,0.00173051552826012,0.0126468634634658,0.0478812222950148,0.165202732338474,0.0110140567651245,1,0,0
DEUTNP,2006,10,b,67.4409064511647,2719.55909354883,3307,5529,4989,16612,0.00030563229381794,0.0026320741967706,0.018684108340885,0.0557474430231153,0.171436683158133,0.0106543580929338,1,0,0
DEUTNP,2006,11,m,41.5027193402826,1803.49728065972,2007,2438,1381,7671,0.000366809508931723,0.00346544497688957,0.0242559116937183,0.0669797064968803,0.204323868867279,0.0101004802665104,1,0,0
DEUTNP,2006,11,f,35.7054350664731,860.294564933527,1195,2964,3670,8725,0.000332096872695539,0.0016775924264833,0.0126786928178202,0.0472122231811124,0.164262808908751,0.0109102685372061,1,0,0
DEUTNP,2006,11,b,77.2081544067557,2663.79184559325,3202,5402,5051,16396,0.000349896028605038,0.00257810091311701,0.0180908723639292,0.0544669356503651,0.17356718513364,0.0105158232176584,1,0,0
DEUTNP,2006,12,m,38.3372576956848,1777.66274230432,2081,2476,1362,7735,0.000338832512487778,0.00341580355400856,0.0251502502414688,0.0680236887966676,0.201512751192783,0.010184749688627,1,0,0
DEUTNP,2006,12,f,32.0831445524831,893.916855447517,1192,2996,3773,8887,0.000298405885610484,0.00174315659743868,0.0126468634634658,0.0477219367917047,0.16887290954025,0.0111128431507336,1,0,0
DEUTNP,2006,12,b,70.4204022481679,2671.57959775184,3273,5472,5135,16622,0.000319134931649749,0.00258563814279372,0.0184920128816803,0.0551727271156605,0.176453671681101,0.0106607717445669,1,0,0
DEUTNP,2006,13,m,40.7992834192608,1782.20071658074,2018,2520,1350,7711,0.000360592398610846,0.00342452333436539,0.0243888539102758,0.0692325104069476,0.199737308450996,0.0101531486553333,1,0,0
DEUTNP,2006,13,f,31.565674479056,880.434325520944,1219,3020,3783,8934,0.000293592887455477,0.00171686538159635,0.0129333276526551,0.048104221999649,0.169320492125832,0.0111716147978681,1,0,0
DEUTNP,2006,13,b,72.3649578983168,2662.63504210168,3237,5540,5133,16645,0.000327947372571521,0.00257698132258188,0.0182886176895811,0.0558583531105188,0.176384945810923,0.010675523143323,1,0,0
DEUTNP,2006,14,m,45.3716169059021,1839.6283830941,2013,2451,1246,7595,0.000401003615696544,0.0035348713901054,0.0243284256300224,0.0673368583362812,0.184350138022179,0.0100004103277469,1,0,0
DEUTNP,2006,14,f,41.9150759475989,911.084924052401,1129,2912,3524,8518,0.000389852850555633,0.00177663469092301,0.0119784470220243,0.0463839385638999,0.157728103159247,0.0106514231976987,1,0,0
DEUTNP,2006,14,b,87.286692853501,2750.7133071465,3142,5363,4770,16113,0.000395570486228789,0.002662226217341,0.0177518803770973,0.0540737089768434,0.163911200373681,0.0103343168764412,1,0,0
DEUTNP,2006,15,m,40.7992834192608,1727.20071658074,1997,2375,1272,7412,0.000360592398610846,0.00331884007341852,0.0241350551332115,0.0652488937367066,0.188196930629383,0.00975945244888212,1,0,0
DEUTNP,2006,15,f,36.2229051399003,941.7770948601,1225,2854,3596,8653,0.000336909870850547,0.00183648506705935,0.0129969863613638,0.0454600826447014,0.160950697775441,0.0108202353756383,1,0,0
DEUTNP,2006,15,b,77.0221885591611,2668.97781144084,3222,5229,4868,16065,0.000349053258666688,0.00258312005277283,0.0182038696928732,0.0527226224575637,0.167278768012386,0.0103035313486023,1,0,0
DEUTNP,2006,16,m,44.6681809848804,1854.33181901512,1934,2364,1212,7409,0.000394786505375668,0.00356312424565553,0.0233736588020186,0.0649466883341366,0.17931971692045,0.00975550231972041,1,0,0
DEUTNP,2006,16,f,29.4957941853474,848.504205814653,1103,2831,3467,8279,0.000274340894835445,0.00165460097917028,0.0117025926176198,0.0450937259870882,0.155176882421428,0.0103525631197168,1,0,0
DEUTNP,2006,16,b,74.1639751702278,2702.83602482977,3037,5195,4679,15688,0.000336100254914975,0.00261588908876148,0.0171586444001415,0.0523798094601345,0.160784173280598,0.0100617366820338,1,0,0
DEUTNP,2006,17,m,35.1717960510869,1769.82820394891,1957,2324,1216,7302,0.000310855516043833,0.0034007493801647,0.0236516288911843,0.0638477595975184,0.179911531167712,0.00961461437961917,1,0,0
DEUTNP,2006,17,f,36.2229051399003,919.7770948601,1139,2765,3413,8273,0.000336909870850547,0.00179358460611609,0.0120845448698721,0.0440424416652415,0.152759936459283,0.0103450603562528,1,0,0
DEUTNP,2006,17,b,71.3947011909872,2689.60529880901,3096,5089,4629,15575,0.000323550311519737,0.00260308397904851,0.0174919865205262,0.051311039526973,0.159066026526157,0.00998926241857954,1,0,0
DEUTNP,2006,18,m,48.5370785505,1861.4629214495,1977,2371,1240,7498,0.000428980612140489,0.00357682675764483,0.0238933420121979,0.0651390008630448,0.183462416651286,0.00987268948485134,1,0,0
DEUTNP,2006,18,f,27.4259138916388,871.574086108361,1153,2748,3442,8242,0.000255088902215414,0.00169958772910237,0.0122330818568591,0.0437716563096144,0.154057925957472,0.0103062960783556,1,0,0
DEUTNP,2006,18,b,75.9629924421388,2733.03700755786,3130,5119,4682,15740,0.000344253137258429,0.00264511854273594,0.0176840819797309,0.0516135215835281,0.160887262085865,0.010095087670526,1,0,0
DEUTNP,2006,19,m,49.2405144715217,1790.75948552848,2066,2462,1200,7568,0.000435197722461366,0.00344096912731244,0.0249689654007086,0.0676390637388512,0.177544274178664,0.00996485916529141,1,0,0
DEUTNP,2006,19,f,35.7054350664731,876.294564933527,1187,2806,3509,8414,0.000332096872695539,0.00170879276171476,0.0125938145395419,0.0446955122288129,0.157056729280874,0.0105213752976564,1,0,0
DEUTNP,2006,19,b,84.9459495379948,2667.05405046201,3253,5268,4709,15982,0.000384962580932095,0.00258125817683671,0.0183790155527363,0.0531158491310854,0.161815061333263,0.0102502980400474,1,0,0
DEUTNP,2006,20,m,45.0198989453913,1726.98010105461,1907,2356,1177,7212,0.000397895060536106,0.00331841615763276,0.0230473460886502,0.0647269025868129,0.174141342256906,0.00949611050476766,1,0,0
DEUTNP,2006,20,f,28.9783241119202,875.02167588808,1060,2710,3270,7944,0.000269527896680438,0.00170631060140661,0.011246371871874,0.043166371397036,0.146359505485454,0.0099336588263112,1,0,0
DEUTNP,2006,20,b,73.9982230573115,2602.00177694269,2967,5066,4447,15156,0.000335349090656641,0.00251829855555927,0.0167631537488376,0.0510791366169474,0.152811972339992,0.00972053041515195,1,0,0
DEUTNP,2006,21,m,43.6130271033478,1675.38697289665,1904,2238,1113,6974,0.000385460839894353,0.0032192792480658,0.0230110891204981,0.0614850628137892,0.16467231430071,0.00918273359127144,1,0,0
DEUTNP,2006,21,f,27.9433839650659,858.056616034934,1072,2680,3133,7771,0.000259901900370422,0.00167322837924161,0.0113736892892914,0.0426885148871057,0.140227624062975,0.00971732914643308,1,0,0
DEUTNP,2006,21,b,71.5564110684137,2533.44358893158,2976,4918,4246,14745,0.000324283156959866,0.00245194580078022,0.0168140025468624,0.0495868918046086,0.145905022387138,0.00945692933303084,1,0,0
DEUTNP,2006,22,m,41.5027193402826,1695.49728065972,1921,2242,1097,6997,0.000366809508931723,0.00325792148266663,0.0232165452733597,0.061594955687451,0.162305057311662,0.00921301791484461,1,0,0
DEUTNP,2006,22,f,31.0482044056288,898.951795594371,1104,2637,3266,7937,0.000288779889300469,0.00175297483621695,0.0117132024024046,0.0420035872228723,0.146180472451221,0.00992490560226989,1,0,0
DEUTNP,2006,22,b,72.5509237459114,2594.44907625409,3025,4879,4363,14934,0.000328790142509871,0.00251098881603364,0.0170908460027751,0.0491936651310869,0.14992548579253,0.00957814734889675,1,0,0
DEUTNP,2006,23,m,39.0406936167065,1772.95930638329,1943,2366,1190,7311,0.000345049622808655,0.00340676583681241,0.0234824297064747,0.0650016347709675,0.176064738560508,0.00962646476710432,1,0,0
DEUTNP,2006,23,f,25.8735036713573,881.126496328643,1177,2658,3267,8009,0.000240649907750391,0.0017182151291737,0.012487716691694,0.0423380867798235,0.146225230709779,0.0100149387638377,1,0,0
DEUTNP,2006,23,b,64.9141972880638,2654.08580271193,3120,5024,4457,15320,0.000294181618582895,0.00256870710178882,0.0176275833152589,0.0506556617377701,0.15315560169088,0.00982571430193506,1,0,0
DEUTNP,2006,24,m,48.8887965110108,1832.11120348899,1989,2424,1281,7575,0.000432089167300928,0.00352042702549102,0.0240383698848061,0.0665950814390639,0.189528512685723,0.00997407613333541,1,0,0
DEUTNP,2006,24,f,35.7054350664731,886.294564933527,1171,2888,3691,8672,0.000332096872695539,0.00172829297123443,0.0124240579829853,0.0460016533559557,0.165202732338474,0.0108439941266076,1,0,0
DEUTNP,2006,24,b,84.5942315774839,2718.40576842252,3160,5312,4972,16247,0.00038336864673541,0.00263095797270595,0.0178535779731469,0.0535594894806996,0.170852513261623,0.010420259808325,1,0,0
DEUTNP,2006,25,m,47.8336426294782,1740.16635737052,1930,2306,1167,7191,0.000422763501819613,0.00334375373158088,0.0233253161778158,0.0633532416660402,0.17266180663875,0.00946845960063564,1,0,0
DEUTNP,2006,25,f,31.0482044056288,879.951795594371,1068,2706,3434,8119,0.000288779889300469,0.00171592443812958,0.0113312501501523,0.043102657195712,0.153699859889006,0.010152489427344,1,0,0
DEUTNP,2006,25,b,78.881847035107,2620.11815296489,2998,5012,4601,15310,0.00035748095805019,0.00253583214987613,0.0169382996087007,0.0505346689151481,0.15810386434367,0.00981930065030195,1,0,0
DEUTNP,2006,26,m,42.9095911823261,1731.09040881767,1885,2191,1120,6970,0.000379243729573476,0.00332631417086723,0.0227814616555352,0.0601938215482628,0.165707989233419,0.00917746675238915,1,0,0
DEUTNP,2006,26,f,34.1530248461917,812.846975153808,1044,2602,3291,7784,0.000317657878230516,0.00158506863229253,0.0110766153153174,0.041446087961287,0.147299428915177,0.00973358513393837,1,0,0
DEUTNP,2006,26,b,77.0626160285178,2543.93738397148,2929,4793,4411,14754,0.00034923647002672,0.00246210202324151,0.016548458823844,0.0483265499022954,0.151574906676794,0.00946270161950065,1,0,0
DEUTNP,2006,27,m,46.7784887479456,1851.22151125205,1985,2381,1258,7522,0.000413437836338298,0.00355714774625645,0.0239900272606033,0.0654137330471993,0.186125580763966,0.00990429051814508,1,0,0
DEUTNP,2006,27,f,36.2229051399003,883.7770948601,1177,2849,3516,8462,0.000336909870850547,0.00172338385184529,0.012487716691694,0.0453804398930463,0.157370037090782,0.0105813974053683,1,0,0
DEUTNP,2006,27,b,83.0013938878459,2734.99860611215,3162,5230,4774,15984,0.000376150140010322,0.0026470170390589,0.0178648777060413,0.0527327051927822,0.164048652114036,0.010251580770374,1,0,0
DEUTNP,2006,28,m,42.9095911823261,1781.09040881767,1932,2244,1115,7115,0.000379243729573476,0.00342238986263711,0.0233494874899172,0.0616499021242819,0.164968221424342,0.00936838966187214,1,0,0
DEUTNP,2006,28,f,30.5307343322017,855.469265667798,1097,2759,3244,7986,0.000283966891145461,0.00166818299181562,0.0116389339089111,0.0439468703632555,0.14519579076294,0.00998617817055907,1,0,0
DEUTNP,2006,28,b,73.4403255145278,2636.55967448547,3029,5003,4359,15101,0.00033282078084159,0.00255174476771651,0.0171134454685639,0.0504439242981815,0.149788034052175,0.0096852553311698,1,0,0
DEUTNP,2006,29,m,46.4267707874348,1925.57322921257,2102,2522,1374,7970,0.000410329281177859,0.00370001560100316,0.0254040490185331,0.0692874568437785,0.20328819393457,0.0104941764729615,1,0,0
DEUTNP,2006,29,f,38.2927854336089,946.707214566391,1265,3055,3958,9263,0.000356161863470578,0.00184609890378232,0.0134213777527553,0.0486617212612343,0.177153187373525,0.0115830163278098,1,0,0
DEUTNP,2006,29,b,84.7195562210437,2872.28044377896,3367,5577,5332,17233,0.000383936599633713,0.00277988268756244,0.0190231003277169,0.0562314143136035,0.183223169893599,0.0110526458593503,1,0,0
DEUTNP,2006,30,m,47.1302067084565,1867.86979329154,2180,2671,1454,8220,0.000416546391498736,0.00358913765053093,0.0263467301904863,0.0733809663876814,0.215124478879814,0.0108233539031046,1,0,0
DEUTNP,2006,30,f,37.2578452867546,936.742154713245,1282,3321,4255,9832,0.000346535867160563,0.00182666682828109,0.0136017440940966,0.0528987156492829,0.190446390165323,0.0122945283963106,1,0,0
DEUTNP,2006,30,b,84.3880519952111,2804.61194800479,3462,5992,5709,18052,0.000382434271117044,0.00271439100470694,0.0195598376402008,0.0604157494292832,0.196177996422085,0.0115779239281026,1,0,0
DEUTNP,2006,31,m,39.7441295377282,1649.25587046227,1920,2138,1171,6918,0.000351266733129531,0.00316906797320395,0.023204459617309,0.0587377409722437,0.173253620886012,0.00910899784691939,1,0,0
DEUTNP,2006,31,f,27.4259138916388,948.574086108361,1067,2604,3331,7978,0.000255088902215414,0.0018497393424038,0.0113206403653675,0.041477945061949,0.149089759257507,0.00997617448594043,1,0,0
DEUTNP,2006,31,b,67.170043429367,2597.82995657063,2987,4742,4502,14896,0.000304404782341319,0.00251426093755681,0.0168761510777816,0.0478123304061517,0.154701933769877,0.00955377547269091,1,0,0
DEUTNP,2006,32,m,39.3924115772174,1634.60758842278,1887,2109,1089,6759,0.000348158177969093,0.00314092109660026,0.0228056329676365,0.0579410176381954,0.161121428817137,0.00889964100134839,1,0,0
DEUTNP,2006,32,f,25.3560335979302,861.64396640207,1061,2645,3116,7709,0.000235836909595383,0.00168022378761957,0.0112569816566588,0.0421310156255204,0.139466733667484,0.0096398005906386,1,0,0
DEUTNP,2006,32,b,64.7484451751476,2496.25155482485,2948,4754,4205,14468,0.000293430454324561,0.00241595018901728,0.0166558062863408,0.0479333232287737,0.144496142048497,0.0092792711827935,1,0,0
DEUTNP,2006,33,m,47.4819246689674,1719.51807533103,1883,2214,1192,7056,0.000419654946659174,0.00330407777196481,0.0227572903434338,0.0608257055718183,0.176360645684139,0.00929070378835837,1,0,0
DEUTNP,2006,33,f,35.7054350664731,875.294564933527,1123,2581,3269,7884,0.000332096872695539,0.00170684274076279,0.0119147883133155,0.0411115884043358,0.146314747226896,0.00985863119167139,1,0,0
DEUTNP,2006,33,b,83.1873597354405,2594.81264026456,3006,4795,4461,14940,0.000376992909948673,0.00251134068463363,0.0169834985402783,0.0483467153727325,0.153293053431235,0.00958199553987662,1,0,0
DEUTNP,2006,34,m,39.7441295377282,1635.25587046227,1829,2259,1141,6904,0.000351266733129531,0.00314216677950838,0.022104664916697,0.0620620004005138,0.168815014031546,0.00909056391083138,1,0,0
